gemm|q5_1|repack-gemm|arity2|micro-fixed,a2-batch2-fold-in,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch2-gemm-fold.md,byte-exact,vlen=128,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch2-gemm-fold-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-rvv-clang18-N20-2seed(k1)/T9-668f1d45(rvv-gcc-deploy),2026-07-15-A2-batch2,A2-batch2-gemm-fold-raw,ggml-pinned,matmul-kernel-sym,1.412@nr16(prefill-GEMM),better-vec,ggml_vec_dot_q5_1(block-dot·OPP_REPACK_SYMS=0),experiments/active/g8-stage3-attack/A2-batch2-gemm-fold-raw,gcc-15-deploy=MAIN(rvv shipped gcc·clean部署数)|clang18-micro=opp-insensitive~1.002x(T9§5双证),predreg-cold0.8-A2batch2-prefill,in-denom*PASS0.8-A2batch2-FOLD-IN-prefill*成色:相对硬中·k1 N20-2seed确认·仍非hand-brick*★0-verified-hand-brick(FLAT-gemm对手全block-dot单实现折中·OPP_REPACK_SYMS=0)*禁互推e2e/perf-covered
gemm|q8_0|repack-gemm|arity2|micro-fixed,a2-batch2-fold-in,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch2-gemm-fold.md,byte-exact,vlen=128,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch2-gemm-fold-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-rvv-clang18-N20-2seed(k1)/T9-668f1d45(rvv-gcc-deploy),2026-07-15-A2-batch2,A2-batch2-gemm-fold-raw,ggml-pinned,matmul-kernel-sym,4.752@nr16(prefill-GEMM),light-vec,ggml_vec_dot_q8_0(block-dot·OPP_REPACK_SYMS=0),experiments/active/g8-stage3-attack/A2-batch2-gemm-fold-raw,gcc-15-deploy=MAIN(rvv shipped gcc·clean部署数)|clang18-micro=opp-insensitive~1.002x(T9§5双证),predreg-cold0.8-A2batch2-prefill,in-denom*PASS0.8-A2batch2-FOLD-IN-prefill*成色:便宜档-light-vec弱·k1数是GEVM-memory-leaning-N12⚠·非hand-brick*★0-verified-hand-brick(FLAT-gemm对手全block-dot单实现折中·OPP_REPACK_SYMS=0)*禁互推e2e/perf-covered
# ---- A2 batch3 dequant-FLAT5/quantize/product_reduce (2026-07-15·per-lane deploy·N24-2seed·byte-exact) ----
dequant|q4_0|streaming|arity1|f32,a2-batch3,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce.md,byte-exact,vlen=128,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-rvv-per-lane-deploy-N24-2seed,2026-07-15-A2-batch3,A2-batch3-deq-quant-preduce-raw,ggml-pinned,DEQ-AXIS,0.703@N24-2seed,native-vec(gcc-autovec),dequantize_row_q4_0,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,gcc15.2-deploy-lane(rvv shipped·DEQ per-lane deploy-matched·[CASE-COMPILER-ASYMMETRY]避clang-micro-artifact),predreg-cold0.8-A2batch3,in-denom*FAIL0.8-NAMED-X-指令数内禀(per-call-setup税/leaf粒度)-A2batch3*成色:DEQ标量类(§〇.1 autovec归标量·收口令DEQ resolved)·rvv gcc-autovec/k1 scalar·per-lane deploy*byte-exact-ZERO-MODEL-0mism
dequant|q4_1|streaming|arity1|f32,a2-batch3,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce.md,byte-exact,vlen=128,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-rvv-per-lane-deploy-N24-2seed,2026-07-15-A2-batch3,A2-batch3-deq-quant-preduce-raw,ggml-pinned,DEQ-AXIS,1.284@N24-2seed,native-vec(gcc-autovec),dequantize_row_q4_1,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,gcc15.2-deploy-lane(rvv shipped·DEQ per-lane deploy-matched·[CASE-COMPILER-ASYMMETRY]避clang-micro-artifact),predreg-cold0.8-A2batch3,in-denom*PASS0.8-A2batch3*成色:rvv q4_1唯一干净dequant WIN(noisy iqr5-6%)·k1弱赢*byte-exact-ZERO-MODEL-0mism
dequant|q5_0|streaming|arity1|f32,a2-batch3,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce.md,byte-exact,vlen=128,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-rvv-per-lane-deploy-N24-2seed,2026-07-15-A2-batch3,A2-batch3-deq-quant-preduce-raw,ggml-pinned,DEQ-AXIS,0.618@N24-2seed,native-vec(gcc-autovec),dequantize_row_q5_0,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,gcc15.2-deploy-lane(rvv shipped·DEQ per-lane deploy-matched·[CASE-COMPILER-ASYMMETRY]避clang-micro-artifact),predreg-cold0.8-A2batch3,in-denom*FAIL0.8-NAMED-X-指令数内禀(per-call-setup税/leaf粒度)-A2batch3*成色:rvv具名-X·k1 4.2×=opp-immaturity大倍数非硬赢*byte-exact-ZERO-MODEL-0mism
dequant|q5_1|streaming|arity1|f32,a2-batch3,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce.md,byte-exact,vlen=128,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-rvv-per-lane-deploy-N24-2seed,2026-07-15-A2-batch3,A2-batch3-deq-quant-preduce-raw,ggml-pinned,DEQ-AXIS,0.724@N24-2seed,native-vec(gcc-autovec),dequantize_row_q5_1,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,gcc15.2-deploy-lane(rvv shipped·DEQ per-lane deploy-matched·[CASE-COMPILER-ASYMMETRY]避clang-micro-artifact),predreg-cold0.8-A2batch3,in-denom*FAIL0.8-NAMED-X-指令数内禀(per-call-setup税/leaf粒度)-A2batch3*成色:rvv具名-X·k1 opp-immaturity*byte-exact-ZERO-MODEL-0mism
dequant|q8_0|streaming|arity1|f32,a2-batch3,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce.md,byte-exact,vlen=128,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-rvv-per-lane-deploy-N24-2seed,2026-07-15-A2-batch3,A2-batch3-deq-quant-preduce-raw,ggml-pinned,DEQ-AXIS,0.838@N24-2seed,native-vec(gcc-autovec),dequantize_row_q8_0,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,gcc15.2-deploy-lane(rvv shipped·DEQ per-lane deploy-matched·[CASE-COMPILER-ASYMMETRY]避clang-micro-artifact),predreg-cold0.8-A2batch3,in-denom*PASS0.8-A2batch3*成色:rvv marginal PASS·k1弱赢·per-lane*byte-exact-ZERO-MODEL-0mism
quantize|q8_0|streaming|arity1|f32,a2-batch3,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce.md,byte-exact,vlen=128,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-rvv-per-lane-deploy-N24-2seed,2026-07-15-A2-batch3,A2-batch3-deq-quant-preduce-raw,ggml-pinned,forward-op/quant-stream,1.000@N24-2seed,native-vec,quantize_row_q8_0,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,gcc15.2-deploy-lane(rvv shipped·DEQ per-lane deploy-matched·[CASE-COMPILER-ASYMMETRY]避clang-micro-artifact),predreg-cold0.8-A2batch3,in-denom*PASS0.8-A2batch3*成色:★通用向量(arch/riscv手写__riscv_v intrinsic·非autovec)·6/6 PASS-parity-by-roofline(对手贴墙满分·非beat)*byte-exact-ZERO-MODEL-0mism
quantize|q8_1|streaming|arity1|f32,a2-batch3,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce.md,byte-exact,vlen=128,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-rvv-per-lane-deploy-N24-2seed,2026-07-15-A2-batch3,A2-batch3-deq-quant-preduce-raw,ggml-pinned,forward-op/quant-stream,1.000@N24-2seed,native-vec,quantize_row_q8_1,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,gcc15.2-deploy-lane(rvv shipped·DEQ per-lane deploy-matched·[CASE-COMPILER-ASYMMETRY]避clang-micro-artifact),predreg-cold0.8-A2batch3,in-denom*PASS0.8-A2batch3*成色:通用向量·parity-by-roofline·非独立beat*byte-exact-ZERO-MODEL-0mism
quantize|q8_K|streaming|arity1|f32,a2-batch3,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce.md,byte-exact,vlen=128,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-rvv-per-lane-deploy-N24-2seed,2026-07-15-A2-batch3,A2-batch3-deq-quant-preduce-raw,ggml-pinned,forward-op/quant-stream,1.000@N24-2seed,native-vec,quantize_row_q8_K,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,gcc15.2-deploy-lane(rvv shipped·DEQ per-lane deploy-matched·[CASE-COMPILER-ASYMMETRY]避clang-micro-artifact),predreg-cold0.8-A2batch3,in-denom*PASS0.8-A2batch3*成色:通用向量·parity-by-roofline*byte-exact-ZERO-MODEL-0mism
product_reduce|q4_0_nibble|leaf|arity1|f32,a2-batch3,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce.md,byte-exact,vlen=128,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-rvv-per-lane-deploy-N24-2seed,2026-07-15-A2-batch3,A2-batch3-deq-quant-preduce-raw,ggml-pinned,SANITY-no-framework-opp,2.712@N24-2seed,scalar-ref,sc_q4_0_nibble(constructed-oracle),experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,gcc15.2-deploy-lane(rvv shipped·DEQ per-lane deploy-matched·[CASE-COMPILER-ASYMMETRY]避clang-micro-artifact),predreg-cold0.8-A2batch3,in-denom*PASS0.8-A2batch3*成色:标量类SANITY(无框架对手·scalar-ref兜底·便宜档·[NG-4])·非matmul beat*byte-exact-ZERO-MODEL-0mism
product_reduce|offset_binary_n3|leaf|arity1|f32,a2-batch3,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce.md,byte-exact,vlen=128,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-rvv-per-lane-deploy-N24-2seed,2026-07-15-A2-batch3,A2-batch3-deq-quant-preduce-raw,ggml-pinned,SANITY-no-framework-opp,0.855@N24-2seed,scalar-ref,sc_offset_binary_n3(constructed-oracle),experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,gcc15.2-deploy-lane(rvv shipped·DEQ per-lane deploy-matched·[CASE-COMPILER-ASYMMETRY]避clang-micro-artifact),predreg-cold0.8-A2batch3,in-denom*PASS0.8-A2batch3*成色:便宜档sanity·offbin诚实负发现(16-lane leaf欠用宽VLEN+per-call setup税→被scalar追平/输)*byte-exact-ZERO-MODEL-0mism
product_reduce|codebook_n3|leaf|arity1|f32,a2-batch3,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce.md,byte-exact,vlen=128,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-rvv-per-lane-deploy-N24-2seed,2026-07-15-A2-batch3,A2-batch3-deq-quant-preduce-raw,ggml-pinned,SANITY-no-framework-opp,1.978@N24-2seed,scalar-ref,sc_codebook_n3(constructed-oracle),experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,gcc15.2-deploy-lane(rvv shipped·DEQ per-lane deploy-matched·[CASE-COMPILER-ASYMMETRY]避clang-micro-artifact),predreg-cold0.8-A2batch3,in-denom*PASS0.8-A2batch3*成色:标量类sanity·vrgather便宜档*byte-exact-ZERO-MODEL-0mism
# ---- A2 batch6 iq/tq/fp4 gemm PREFILL scalar-ref (2026-07-16·便宜档·rvv gcc-MAIN death/k1 clang·PR-12) ----
gemm|iq4_xs|repack-gemm|arity2|nr16,a2-batch6,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar.md,byte-exact,vlen=128,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar-raw,scalar-ref,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-rvv-N20-2seed,2026-07-16-A2-batch6,A2-batch6-iqtq-gemm-scalar-raw,ggml-pinned,matmul-kernel-sym,0.502@nr16(prefill),scalar-ref,ggml_vec_dot_iq4_xs_generic,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar-raw,gcc15.2-deploy-MAIN(rvv shipped·[CASE-COMPILER-ASYMMETRY])|clang18-micro-footnote(2.5-4.9x·our-kernel gcc-death),predreg-cold0.8-A2batch6,in-denom*FAIL0.8-NAMED-X-指令数内禀-our-kernel-gcc-death(scalar-ref也输·gcc codegen-death)-A2batch6-iqtq-gemm-scalar-prefill*成色:便宜档-scalar-ref·rvv-gcc-death具名-X(0.50)·k1-clang PASS·[CASE-CC-ASYM]clang-micro 3.9x footnote*★便宜档-scalar-ref(ggml _generic兜底非as-shipped手调framework)·禁称硬赢·0-hand-brick·PR-12待裁*byte-exact
gemm|iq2_xxs|repack-gemm|arity2|nr16,a2-batch6,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar.md,byte-exact,vlen=128,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar-raw,scalar-ref,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-rvv-N20-2seed,2026-07-16-A2-batch6,A2-batch6-iqtq-gemm-scalar-raw,ggml-pinned,matmul-kernel-sym,0.503@nr16(prefill),scalar-ref,ggml_vec_dot_iq2_xxs_generic,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar-raw,gcc15.2-deploy-MAIN(rvv shipped·[CASE-COMPILER-ASYMMETRY])|clang18-micro-footnote(2.5-4.9x·our-kernel gcc-death),predreg-cold0.8-A2batch6,in-denom*FAIL0.8-NAMED-X-指令数内禀-our-kernel-gcc-death(scalar-ref也输·gcc codegen-death)-A2batch6-iqtq-gemm-scalar-prefill*成色:便宜档·rvv-gcc-death·k1 PASS*★便宜档-scalar-ref(ggml _generic兜底非as-shipped手调framework)·禁称硬赢·0-hand-brick·PR-12待裁*byte-exact
gemm|iq2_xs|repack-gemm|arity2|nr16,a2-batch6,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar.md,byte-exact,vlen=128,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar-raw,scalar-ref,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-rvv-N20-2seed,2026-07-16-A2-batch6,A2-batch6-iqtq-gemm-scalar-raw,ggml-pinned,matmul-kernel-sym,0.379@nr16(prefill),scalar-ref,ggml_vec_dot_iq2_xs_generic,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar-raw,gcc15.2-deploy-MAIN(rvv shipped·[CASE-COMPILER-ASYMMETRY])|clang18-micro-footnote(2.5-4.9x·our-kernel gcc-death),predreg-cold0.8-A2batch6,in-denom*FAIL0.8-NAMED-X-指令数内禀-our-kernel-gcc-death(scalar-ref也输·gcc codegen-death)-A2batch6-iqtq-gemm-scalar-prefill*成色:便宜档·rvv-gcc纯标量输·★k1 10.3x=clang-bloat假象(opp clang编胖1372ins)禁称硬赢*★便宜档-scalar-ref(ggml _generic兜底非as-shipped手调framework)·禁称硬赢·0-hand-brick·PR-12待裁*byte-exact
gemm|iq2_s|repack-gemm|arity2|nr16,a2-batch6,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar.md,byte-exact,vlen=128,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar-raw,scalar-ref,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-rvv-N20-2seed,2026-07-16-A2-batch6,A2-batch6-iqtq-gemm-scalar-raw,ggml-pinned,matmul-kernel-sym,0.370@nr16(prefill),scalar-ref,ggml_vec_dot_iq2_s_generic,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar-raw,gcc15.2-deploy-MAIN(rvv shipped·[CASE-COMPILER-ASYMMETRY])|clang18-micro-footnote(2.5-4.9x·our-kernel gcc-death),predreg-cold0.8-A2batch6,in-denom*FAIL0.8-NAMED-X-指令数内禀-our-kernel-gcc-death(scalar-ref也输·gcc codegen-death)-A2batch6-iqtq-gemm-scalar-prefill*成色:便宜档·rvv-gcc纯标量输·k1 clang-bloat假象·禁称硬赢*★便宜档-scalar-ref(ggml _generic兜底非as-shipped手调framework)·禁称硬赢·0-hand-brick·PR-12待裁*byte-exact
gemm|mxfp4|repack-gemm|arity2|nr16,a2-batch6,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar.md,byte-exact,vlen=128,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar-raw,scalar-ref,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-rvv-N20-2seed,2026-07-16-A2-batch6,A2-batch6-iqtq-gemm-scalar-raw,ggml-pinned,matmul-kernel-sym,0.750@nr16(prefill),scalar-ref,ggml_vec_dot_mxfp4_generic,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar-raw,gcc15.2-deploy-MAIN(rvv shipped·[CASE-COMPILER-ASYMMETRY])|clang18-micro-footnote(2.5-4.9x·our-kernel gcc-death),predreg-cold0.8-A2batch6,in-denom*FAIL0.8-NAMED-X-指令数内禀-our-kernel-gcc-death(scalar-ref也输·gcc codegen-death)-A2batch6-iqtq-gemm-scalar-prefill*成色:便宜档·rvv-gcc-death·k1 PASS*★便宜档-scalar-ref(ggml _generic兜底非as-shipped手调framework)·禁称硬赢·0-hand-brick·PR-12待裁*byte-exact
gemm|tq1_0|repack-gemm|arity2|nr16,a2-batch6,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar.md,byte-exact,vlen=128,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar-raw,scalar-ref,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-rvv-N20-2seed,2026-07-16-A2-batch6,A2-batch6-iqtq-gemm-scalar-raw,ggml-pinned,matmul-kernel-sym,0.358@nr16(prefill),scalar-ref,ggml_vec_dot_tq1_0_generic,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar-raw,gcc15.2-deploy-MAIN(rvv shipped·[CASE-COMPILER-ASYMMETRY])|clang18-micro-footnote(2.5-4.9x·our-kernel gcc-death),predreg-cold0.8-A2batch6,in-denom*FAIL0.8-NAMED-X-指令数内禀-our-kernel-gcc-death(scalar-ref也输·gcc codegen-death)-A2batch6-iqtq-gemm-scalar-prefill*成色:便宜档·rvv-gcc-death·k1 PASS(便宜档)*★便宜档-scalar-ref(ggml _generic兜底非as-shipped手调framework)·禁称硬赢·0-hand-brick·PR-12待裁*byte-exact
gemm|tq2_0|repack-gemm|arity2|nr16,a2-batch6,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar.md,byte-exact,vlen=128,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar-raw,scalar-ref,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-rvv-N20-2seed,2026-07-16-A2-batch6,A2-batch6-iqtq-gemm-scalar-raw,ggml-pinned,matmul-kernel-sym,0.450@nr16(prefill),scalar-ref,ggml_vec_dot_tq2_0_generic,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar-raw,gcc15.2-deploy-MAIN(rvv shipped·[CASE-COMPILER-ASYMMETRY])|clang18-micro-footnote(2.5-4.9x·our-kernel gcc-death),predreg-cold0.8-A2batch6,in-denom*FAIL0.8-NAMED-X-指令数内禀-our-kernel-gcc-death(scalar-ref也输·gcc codegen-death)-A2batch6-iqtq-gemm-scalar-prefill*成色:便宜档·rvv-gcc-death·k1 PASS*★便宜档-scalar-ref(ggml _generic兜底非as-shipped手调framework)·禁称硬赢·0-hand-brick·PR-12待裁*byte-exact
